File_id,Word,Tag
207,the,O
207,corporate,O
207,tax,O
207,liabilities,O
207,for,O
207,individual,O
207,companies,O
207,Compute,O
207,the,O
207,income,O
207,tax,O
207,liabilities,O
207,for,O
207,unincorporated,O
207,businesses,O
207,and,O
207,individual,O
207,Liaise,O
207,with,O
207,Inland,O
207,Revenue,O
207,Board,O
207,on,O
207,refund,O
207,&,O
207,appeal,O
207,cases,O
207,Assist,O
207,in,O
207,providing,O
207,advisory,O
207,and,O
207,tax,O
207,compliance,O
207,services,O
207,to,O
207,clients,O
207,Jan,O
207,2003,O
207,-,O
207,Mar,O
207,2003,O
207,Foon,O
207,Yew,O
207,2,O
207,Primary,O
207,School,O
207,Johor,O
207,Bahru,O
207,Temporary,O
207,teacher,O
207,Teach,O
207,Bahasa,O
207,Malaysia,O
207,Arts,O
207,&,O
207,PE,O
207,(,O
207,Primary,O
207,3,O
207,4,O
207,&,O
207,5,O
207,),O
207,Teach,O
207,Chinese,O
207,Mathematics,O
207,&,O
207,Bahasa,O
207,Malaysia,O
207,(,O
207,Primary,O
207,2,O
207,),O
207,Oversee,O
207,pupils,O
207,on,O
207,their,O
207,academic,O
207,progress,O
207,and,O
207,development,O
207,of,O
207,the,O
207,positive,O
207,attitude,O
207,Mark,O
207,exam,O
207,script,O
207,and,O
207,work,O
207,book,O
207,within,O
207,the,O
207,deadline,O
207,Guide,O
207,pupils,O
207,along,O
207,the,O
207,learning,O
207,path,O
207,and,O
207,arouse,O
207,their,O
207,interest,O
207,in,O
207,learning,O
207,SALARY,O
207,AND,O
207,AVAILABILITY,O
207,Expected,O
207,salary,O
207,:,O
207,$,O
207,Last,O
207,drawn,O
207,salary,O
207,:,O
207,$,O
207,Notice,O
207,period,O
207,:,O
207,3,O
207,months,O
207,REFERENCE,O
207,Available,O
207,upon,O
207,request,O
207,.,O
20,Jaeger,B-NAME
20,Sophie,I-NAME
20,Contact,O
20,Number,O
20,:,O
20,49,B-PHONE
20,6100,I-PHONE
20,-,I-PHONE
20,5195,I-PHONE
20,Email,O
20,:,O
20,jaegersophie.16@hotmail.com,B-EMAIL
20,CAREER,O
20,OBJECTIVE,O
20,To,O
20,obtain,O
20,a,O
20,position,O
20,in,O
20,the,O
20,investment,O
20,and,O
20,finance,O
20,field,O
20,with,O
20,potential,O
20,for,O
20,increased,O
20,responsibilities,O
20,and,O
20,professional,O
20,growth,O
20,.,O
20,EMPLOYMENT,O
20,EXPERIENCE,O
20,Janus,O
20,Henderson,O
20,Investors,O
20,(,O
20,Apr,O
20,2016,O
20,to,O
20,current,O
20,),O
20,Operation,O
20,Specialist,O
20,(,O
20,Contractor,O
20,),O
20,Handling,O
20,client,O
20,onboarding,O
20,and,O
20,KYC,O
20,processing,O
20,on,O
20,retail,O
20,and,O
20,institutional,O
20,clients,O
20,.,O
20,Communicate,O
20,with,O
20,sales,O
20,and,O
20,product,O
20,teams,O
20,with,O
20,client,O
20,issues,O
20,.,O
20,Liaise,O
20,with,O
20,transfer,O
20,agency,O
20,for,O
20,daily,O
20,trading,O
20,issues,O
20,from,O
20,clients,O
20,requests,O
20,.,O
20,Answer,O
20,operation,O
20,questions,O
20,and,O
20,issue,O
20,to,O
20,clients,O
20,by,O
20,emails,O
20,and,O
20,phone,O
20,calls,O
20,.,O
20,Handling,O
20,ad,O
20,hoc,O
20,projects,O
20,related,O
20,to,O
20,operation,O
20,flow,O
20,enhancement,O
20,.,O
20,Communicate,O
20,with,O
20,compliance,O
20,and,O
20,legal,O
20,for,O
20,account,O
20,opening,O
20,documentation,O
20,.,O
20,Handling,O
20,regular,O
20,shareholder,O
20,notices,O
20,and,O
20,prospectus,O
20,update,O
20,with,O
20,legal,O
20,and,O
20,sales,O
20,team,O
20,.,O
20,Alliance,O
20,Bernstein,O
20,Hong,O
20,Kong,O
20,Limited,O
20,(,O
20,Jan,O
20,2015,O
20,July,O
20,2015,O
20,),O
20,Senior,O
20,Middle,O
20,Office,O
20,Associate,O
20,Daily,O
20,support,O
20,Traders,O
20,and,O
20,Fund,O
20,Managers,O
20,to,O
20,execute,O
20,Equities,O
20,Bonds,O
20,Futures,O
20,Swap,O
20,Handling,O
20,Corporate,O
20,Actions,O
20,(,O
20,Equities,O
20,Bonds,O
20,Derivative,O
20,products,O
20,),O
20,for,O
20,APAC,O
20,markets,O
20,Liaise,O
20,with,O
20,brokers,O
20,fund,O
20,administrator,O
20,(,O
20,StateStreet,O
20,),O
20,and,O
20,front,O
20,office,O
20,for,O
20,trade,O
20,issues,O
20,Reconcile,O
20,daily,O
20,and,O
20,monthly,O
20,cash,O
20,and,O
20,trade,O
20,breaks,O
20,Handle,O
20,broker,O
20,account,O
20,openings,O
20,Liaise,O
20,with,O
20,internal,O
20,legal,O
20,team,O
20,and,O
20,compliance,O
20,for,O
20,preparing,O
20,broker,O
20,account,O
20,opening,O
20,documentations,O
20,Prepare,O
20,manual,O
20,FX,O
20,instructions,O
20,to,O
20,custodians,O
20,Assist,O
20,a,O
20,team,O
20,to,O
20,prepare,O
20,operation,O
20,procedures,O
20,BlackRock,O
20,Asset,O
20,Management,O
20,(,O
20,Jan,O
20,2013,O
20,Dec,O
20,24,O
20,2014,O
20,),O
20,Analyst,O
20,Shareholder,O
20,Service,O
20,Team,O
20,Responsible,O
20,for,O
20,client,O
20,on,O
20,boarding,O
20,KYC,O
20,procedures,O
20,with,O
20,Transfer,O
20,agent,O
20,(,O
20,TA,O
20,),O
20,AML,O
20,team,O
20,for,O
20,retail,O
20,distributors,O
20,/,O
20,institutional,O
20,clients,O
20,within,O
20,Asia,O
20,Pacific,O
20,region,O
20,(,O
20,including,O
20,Japan,O
20,),O
20,Handle,O
20,client,O
20,on,O
20,boarding,O
20,documentations,O
20,Assist,O
20,a,O
20,team,O
20,to,O
20,set,O
20,up,O
20,an,O
20,operation,O
20,procedure,O
20,i.e.,O
20,KYC,O
20,procedures,O
20,check,O
20,list,O
20,.,O
20,Handle,O
20,daily,O
20,trade,O
20,orders,O
20,execution,O
20,with,O
20,TA,O
20,(,O
20,offshore,O
20,funds,O
20,),O
20,Answer,O
20,clients,O
20,enquires,O
20,on,O
20,relevant,O
20,fund,O
20,products,O
20,(,O
20,offshore,O
20,mutual,O
20,funds,O
20,),O
20,by,O
20,phone,O
20,and,O
20,emails,O
20,.,O
20,Work,O
20,with,O
20,team,O
20,members,O
20,to,O
20,coordinate,O
20,clients,O
20,',O
20,request,O
20,for,O
20,Proposal,O
20,(,O
20,RFP,O
20,),O
20,including,O
20,presentations,O
20,Offering,O
20,Memorandum,O
20,(,O
20,OM,O
20,),O
20,confirmation,O
20,letters,O
20,(,O
20,side,O
20,letters,O
20,),O
20,and,O
20,Service,O
20,Level,O
20,Agreements,O
20,(,O
20,SLA,O
20,),O
20,Prepare,O
20,and,O
20,coordinate,O
20,semi,O
20,and,O
20,yearly,O
20,offering,O
20,documentation,O
20,such,O
20,as,O
20,prospectus,O
20,KFS,O
20,.,O
20,Coordinate,O
20,corporate,O
20,action,O
20,event,O
20,when,O
20,there,O
20,fund,O
20,merger,O
20,fund,O
20,closure,O
20,.,O
20,We,O
20,need,O
20,to,O
20,working,O
20,internal,O
20,legal,O
20,team,O
20,product,O
20,team,O
20,to,O
20,consolidate,O
20,the,O
20,Shareholder,O
20,Letters,O
20,and,O
20,annual,O
20,report,O
20,for,O
20,retail/,O
20,institutional,O
20,clients,O
20,.,O
20,Handle,O
20,fund,O
20,reporting,O
20,to,O
20,particular,O
20,clients,O
20,regarding,O
20,to,O
20,the,O
20,corporate,O
20,action,O
20,event,O
20,.,O
20,Participate,O
20,in,O
20,ad,O
20,hoc,O
20,project,O
20,(,O
20,i.e.,O
20,New,O
20,funds,O
20,launch,O
20,operation,O
20,procedure,O
20,enhancement,O
20,with,O
20,Transfer,O
20,agent,O
20,),O
20,ChinaLife,O
20,Franklin,O
20,Asset,O
20,Management,O
20,Company,O
20,Ltd,O
20,(,O
20,Jun,O
20,27,O
20,2011,O
20,Oct,O
20,26,O
20,2012,O
20,),O
20,Senior,O
20,Settlement,O
20,Officer,O
20,Investment,O
20,Operation,O
20,Liaise,O
20,with,O
20,different,O
20,counter,O
20,parties,O
20,and,O
20,service,O
20,providers,O
20,for,O
20,resolving,O
20,transaction,O
20,discrepancies,O
20,trade,O
20,breaks,O
20,etc,O
20,.,O
20,e.g.,O
20,contact,O
20,with,O
20,custodians,O
20,for,O
20,Cash,O
20,balances,O
20,holding,O
20,discrepancies,O
20,brokers,O
20,and,O
20,trustees,O
20,on,O
20,investigation,O
20,of,O
20,trade,O
20,breaks,O
20,.,O
20,Support,O
20,Front,O
20,Office,O
20,team,O
20,members,O
20,(,O
20,FMs,O
20,&,O
20,Traders,O
20,),O
20,for,O
20,daily,O
20,trade,O
20,orders,O
20,and,O
20,issues,O
20,Supervising,O
20,the,O
20,daily,O
20,operation,O
20,flow,O
20,processing,O
20,(,O
20,Euroclear,O
20,CCASS,O
20,and,O
20,CMU,O
20,),O
20,and,O
20,setting,O
20,up,O
20,new,O
20,fund,O
20,operation,O
20,flows,O
20,.,O
20,Responsible,O
20,for,O
20,trade,O
20,pre,O
20,-,O
20,matching,O
20,and,O
20,settlement,O
20,on,O
20,HK,O
20,Cash,O
20,Equities,O
20,(,O
20,ETF,O
20,IPO,O
20,Private,O
20,placement,O
20,products,O
20,OTC,O
20,Options,O
20,),O
20,Deposit,O
20,FX,O
20,and,O
20,Fix,O
20,Income,O
20,trades,O
20,(,O
20,US,O
20,Corp,O
20,Bonds,O
20,RMB,O
20,Bonds,O
20,Convertible,O
20,Bond,O
20,Treasury,O
20,Bonds,O
20,New,O
20,Issue,O
20,private,O
20,placement).through,O
20,CMT,O
20,Oasis,O
20,CMU,O
20,and,O
20,Euroclear,O
20,platform,O
20,Prepare,O
20,of,O
20,reconciliation,O
20,reports,O
20,such,O
20,as,O
20,reconcile,O
20,custodian,O
20,bank,O
20,statement,O
20,against,O
20,internal,O
20,cash,O
20,balance,O
20,;,O
20,Custodian,O
20,daily,O
20,holding,O
20,reports,O
20,against,O
20,internal,O
20,security,O
20,holding,O
20,positions,O
20,and,O
20,trade,O
20,confirmation,O
20,against,O
20,internal,O
20,trade,O
20,record,O
20,(,O
20,trade,O
20,breaks,O
20,),O
20,.,O
20,Handle,O
20,and,O
20,follow,O
20,up,O
20,corporate,O
20,action,O
20,events,O
20,proxy,O
20,voting,O
20,and,O
20,confirm,O
20,with,O
20,custodian,O
20,bank,O
20,under,O
20,Fund,O
20,Manager,O
20,(,O
20,FM,O
20,),O
20,instructions,O
20,Coordinating,O
20,system,O
20,testing,O
20,and,O
20,procedures,O
20,enhancement,O
20,with,O
20,IT,O
20,team,O
20,(,O
20,e.g.,O
20,UAT,O
20,and,O
20,parallel,O
20,run,O
20,create,O
20,some,O
20,macros,O
20,/,O
20,VBA,O
20,to,O
20,streamline,O
20,the,O
20,process,O
20,),O
20,Supervise,O
20,and,O
20,solving,O
20,daily,O
20,settlement,O
20,issues,O
20,with,O
20,Front,O
20,desk,O
20,(,O
20,FM,O
20,&,O
20,Trader,O
20,),O
20,and,O
20,counterparties,O
20,(,O
20,Trustees,O
20,Brokers,O
20,and,O
20,Custodians,O
20,),O
20,Handling,O
20,new,O
20,fund,O
20,set,O
20,up,O
20,project,O
20,(,O
20,SLA,O
20,OM,O
20,),O
20,and,O
20,accounts,O
20,opening,O
20,with,O
20,Custodian,O
20,Brokers,O
20,(,O
20,OTC,O
20,a,O
20,/,O
20,c,O
20,opening,O
20,and,O
20,ISDA,O
20,documentation,O
20,),O
20,Fund,O
20,Administrator,O
20,and,O
20,Sales,O
20,team,O
20,.,O
20,Liaise,O
20,with,O
20,Compliance,O
20,for,O
20,setting,O
20,up,O
20,new,O
20,funds,O
20,trading,O
20,rules,O
20,Penjing,O
20,Asset,O
20,Management,O
20,(,O
20,HK,O
20,),O
20,Limited,O
20,(,O
20,Nov,O
20,10,O
20,2010,O
20,to,O
20,Jun,O
20,24,O
20,2011,O
20,),O
20,Fund,O
20,Accountant,O
20,Operation,O
20,.,O
20,Prepare,O
20,(,O
20,Hedge,O
20,fund,O
20,fund,O
20,of,O
20,fund,O
20,),O
20,Financial,O
20,reports,O
20,reconciliation,O
20,reports,O
20,e.g.,O
20,Cash,O
20,holding,O
20,price,O
20,reconciliations,O
20,Cash,O
20,management,O
20,for,O
20,cash,O
20,flow,O
20,and,O
20,reconcile,O
20,cash,O
20,balance,O
20,on,O
20,weekly,O
20,base,O
20,vs.,O
20,custodian,O
20,records,O
20,.,O
20,Procedures,O
20,improvement,O
20,and,O
20,automate,O
20,some,O
20,routine,O
20,works,O
20,with,O
20,using,O
20,some,O
20,macros,O
20,/,O
20,VBA,O
20,.,O
20,Prepare,O
20,spot,O
20,FX,O
20,and,O
20,Forward,O
20,under,O
20,FM,O
20,instructions,O
20,Handle,O
20,trade,O
20,placement,O
20,with,O
20,counterparties,O
20,(,O
20,Administrator,O
20,and,O
20,Custodians,O
20,),O
20,Handle,O
20,fee,O
20,settlement,O
20,(,O
20,Management,O
20,Performance,O
20,fee,O
20,),O
20,instructions,O
20,Investment,O
20,guideline,O
20,monitoring,O
20,(,O
20,Risk,O
20,Management,O
20,report,O
20,),O
20,Participate,O
20,to,O
20,internal,O
20,back,O
20,office,O
20,system,O
20,development,O
20,UAT,O
20,and,O
20,system,O
20,testing,O
20,in,O
20,order,O
20,to,O
20,improve,O
20,daily,O
20,operation,O
20,flows,O
20,.,O
20,Middle,O
20,office,O
20,operations,O
20,Handle,O
20,trade,O
20,enquiries,O
20,with,O
20,front,O
20,office,O
20,custodians,O
20,brokers,O
20,and,O
20,counterparties,O
20,Trades,O
20,handling,O
20,(,O
20,Hong,O
20,Kong,O
20,Singapore,O
20,Taiwan,O
20,Korea,O
20,market,O
20,),O
20,such,O
20,as,O
20,swaps,O
20,equities,O
20,bonds,O
20,etc,O
20,.,O
20,Prepare,O
20,daily,O
20,trade,O
20,files,O
20,and,O
20,upload,O
20,to,O
20,online,O
20,system,O
20,and,O
20,confirm,O
20,with,O
20,custodian,O
20,before,O
20,day,O
20,end,O
20,Reconcile,O
20,daily,O
20,cash,O
20,and,O
20,holding,O
20,positions,O
20,(,O
20,trade,O
20,breaks,O
20,),O
20,between,O
20,custodian,O
20,records,O
20,Manulife,O
20,Asset,O
20,Management,O
20,(,O
20,Asia,O
20,),O
20,(,O
20,2007,O
20,May,O
20,20,O
20,2010,O
20,),O
20,Officer,O
20,Regional,O
20,Investment,O
20,Operation,O
20,Undertake,O
20,the,O
20,responsibility,O
20,to,O
20,supervise,O
20,the,O
20,Assistant,O
20,Officer,O
20,for,O
20,preparing,O
20,ORSO,O
20,&,O
20,MPF,O
20,Cash,O
20,Flow,O
20,report,O
20,to,O
20,Fund,O
20,Managers,O
20,of,O
20,Fix,O
20,Income,O
20,Equity(ETF,O
20,IPO,O
20,),O
20,daily,O
20,cash,O
20,flow,O
20,report,O
20,&,O
20,Reconciliation,O
20,report,O
20,to,O
20,support,O
20,UK,O
20,office,O
20,Assist,O
20,in,O
20,various,O
20,Regional,O
20,projects,O
20,with,O
20,Philippine,O
20,Indonesia,O
20,for,O
20,system,O
20,enhancements,O
20,e.g.,O
20,UAT,O
20,and,O
20,support,O
20,other,O
20,territories,O
20,for,O
20,new,O
20,funds,O
20,launch,O
20,Provide,O
20,support,O
20,and,O
20,system,O
20,improvement,O
20,for,O
20,Reconciliation,O
20,tools,O
20,enhancement,O
20,project,O
20,within,O
20,the,O
20,Asia,O
20,Pacific,O
20,Region,O
20,(,O
20,Price,O
20,Position,O
20,NAV,O
20,etc,O
20,.,O
20,),O
20,to,O
20,centralize,O
20,some,O
20,routine,O
20,daily,O
20,work,O
20,flows,O
20,and,O
20,prepare,O
20,Daily,O
20,Reconciliation,O
20,for,O
20,Price,O
20,Position,O
20,NAV,O
20,Dividend,O
20,and,O
20,Cash,O
20,positions,O
20,by,O
20,running,O
20,macro,O
20,in,O
20,excel,O
20,spread,O
20,sheet,O
20,.,O
20,Follow,O
20,up,O
20,and,O
20,liaise,O
20,with,O
20,counterparties,O
20,such,O
20,as,O
20,fund,O
20,administrator,O
20,custodian,O
20,and,O
20,broker,O
20,for,O
20,transaction,O
20,discrepancies,O
20,and,O
20,trade,O
20,breaks,O
20,Handle,O
20,Cash,O
20,Management,O
20,for,O
20,ON,O
20,Balance,O
20,Sheet,O
20,Funds,O
20,and,O
20,OFF,O
20,Balance,O
20,Sheet,O
20,Funds,O
20,(,O
20,Monitor,O
20,each,O
20,fund,O
20,accounts,O
20,daily,O
20,cash,O
20,balance,O
20,and,O
20,provide,O
20,projected,O
20,OD,O
20,report,O
20,to,O
20,Fund,O
20,Managers,O
20,),O
20,.,O
20,Prepare,O
20,re,O
20,-,O
20,balancing,O
20,instructions,O
20,under,O
20,Fund,O
20,Manager,O
20,instruction,O
20,Prepare,O
20,and,O
20,monitor,O
20,a,O
20,FX,O
20,instruction,O
20,for,O
20,currencies,O
20,shortfall,O
20,due,O
20,to,O
20,Redemption,O
20,Trade,O
20,and,O
20,Expenses,O
20,.,O
20,Maintain,O
20,the,O
20,accuracy,O
20,of,O
20,system,O
20,data,O
20,base,O
20,and,O
20,the,O
20,accuracy,O
20,of,O
20,On,O
20,and,O
20,Off,O
20,Balance,O
20,Sheet,O
20,Funds,O
20,of,O
20,Cash,O
20,Position,O
20,Price,O
20,and,O
20,NAV,O
20,Reconciliations,O
20,with,O
20,back,O
20,office,O
20,system,O
20,(,O
20,Portia,O
20,),O
20,.,O
20,Prepare,O
20,and,O
20,supervise,O
20,daily,O
20,&,O
20,Monthly,O
20,Fund,O
20,Valuation,O
20,(,O
20,NAV,O
20,Price,O
20,),O
20,within,O
20,the,O
20,Asia,O
20,Pacific,O
20,Region,O
20,(,O
20,i.e.,O
20,Philippine,O
20,and,O
20,Singapore,O
20,),O
20,Assist,O
20,in,O
20,ad,O
20,hoc,O
20,fund,O
20,transfer,O
20,instruction,O
20,to,O
20,other,O
20,Trustee,O
20,Banks,O
20,for,O
20,confirm,O
20,cash,O
20,inflow,O
20,from,O
20,HK,O
20,Controller,O
20,Prepare,O
20,Monthly,O
20,Management,O
20,Fee,O
20,settlement,O
20,report,O
20,AUM,O
20,reports,O
20,Monthly,O
20,Expense,O
20,settlement,O
20,Reports,O
20,Monthly,O
20,Credit,O
20,Bond,O
20,Reports,O
20,to,O
20,various,O
20,counter,O
20,parties,O
20,(,O
20,e.g.,O
20,Toronto,O
20,office,O
20,HK,O
20,controller,O
20,),O
20,Handle,O
20,trade,O
20,enquiries,O
20,from,O
20,FM,O
20,and,O
20,cash,O
20,team,O
20,in,O
20,daily,O
20,base,O
20,.,O
20,Work,O
20,on,O
20,Trade,O
20,settlement,O
20,on,O
20,Cash,O
20,Equities,O
20,Swaps,O
20,Options,O
20,FI,O
20,and,O
20,Corp,O
20,.,O
20,Actions,O
20,In,O
20,Asian,O
20,and,O
20,global,O
20,Market,O
20,Daily,O
20,download,O
20,New,O
20,Securities,O
20,and,O
20,handle,O
20,Corp,O
20,Actions,O
20,events,O
20,.,O
20,Check,O
20,the,O
20,accuracy,O
20,of,O
20,daily,O
20,trade,O
20,settlement,O
20,trade,O
20,confirmation,O
20,and,O
20,trade,O
20,tickets,O
20,before,O
20,sending,O
20,out,O
20,trade,O
20,tickets,O
20,through,O
20,CCASS,O
20,Euroclear,O
20,CMU,O
20,Update,O
20,FX,O
20,transactions,O
20,to,O
20,back,O
20,office,O
20,system,O
20,(,O
20,Portia,O
20,),O
20,Set,O
20,up,O
20,Security,O
20,Masters,O
20,from,O
20,back,O
20,office,O
20,system,O
20,Prepare,O
20,and,O
20,follow,O
20,up,O
20,Trade,O
20,packages,O
20,in,O
20,Daily,O
20,base,O
20,EDUCATION,O
20,University,O
20,of,O
20,Western,O
20,Ontario,O
20,(,O
20,2006,O
20,),O
20,Bachelor,O
20,of,O
20,Economics,O
20,Yorkland,O
20,Secondary,O
20,School,O
20,(,O
20,2003,O
20,),O
20,Ontario,O
20,Secondary,O
20,School,O
20,Diploma,O
20,ADDITIONAL,O
20,Language,O
20,:,O
20,Fluent,O
20,in,O
20,Cantonese,O
20,English,O
20,and,O
20,Mandarin,O
20,IT,O
20,Application,O
20,:,O
20,MS,O
20,Window,O
20,MS,O
20,Office,O
20,database,O
20,and,O
20,email,O
20,applications,O
20,REFERENCE,O
20,Availability,O
20,:,O
20,One,O
20,Month,O
20,Notice,O
210,Ronald,B-NAME
210,Gordon,I-NAME
210,Personal,O
210,Information,O
210,Address,O
210,:,O
210,701,B-ADDRESS
210,Tracy,I-ADDRESS
210,Trail,I-ADDRESS
210,Autumnmouth,I-ADDRESS
210,MA,I-ADDRESS
210,97239,I-ADDRESS
210,Email,O
210,:,O
210,nsanchez@hotmail.com,B-EMAIL
210,IC,O
210,number,O
210,:,O
210,S910313A3,O
210,Mobile,O
210,Phone,O
210,:,O
210,+65,B-PHONE
210,153,I-PHONE
210,-,I-PHONE
210,6289,I-PHONE
210,Date,O
210,of,O
210,Birth,O
210,:,O
210,21,B-DOB
210,December,I-DOB
210,1946,I-DOB
210,Driving,O
210,License,O
210,:,O
210,Class,O
210,3,O
210,(,O
210,Manual,O
210,),O
210,Availability,O
210,:,O
210,Immediate,O
210,Expected,O
210,Salary,O
210,:,O
210,$,O
210,Languages,O
210,:,O
210,English,O
210,Spoken,O
210,&,O
210,Written,O
210,:,O
210,Mandarin,O
210,Spoken,O
210,&,O
210,Written,O
210,Profile,O
210,Strong,O
210,aptitude,O
210,for,O
210,numbers,O
210,.,O
210,Ability,O
210,to,O
210,operate,O
210,independently,O
210,when,O
210,required,O
210,.,O
210,Expertise,O
210,in,O
210,Finance,O
210,Real,O
210,Estate,O
210,and,O
210,Investment,O
210,functions,O
210,.,O
210,Specialized,O
210,in,O
210,skillsets,O
210,for,O
210,financial,O
210,analysis,O
210,including,O
210,power,O
210,-,O
210,point,O
210,presentation,O
210,excel,O
210,and,O
210,report,O
210,writing,O
210,.,O
210,Open,O
210,-,O
210,minded,O
210,to,O
210,learn,O
210,and,O
210,take,O
210,on,O
210,new,O
210,tasks,O
210,.,O
210,Employment,O
210,Company,O
210,:,O
210,Purvis,O
210,Capital,O
210,Pte,O
210,Ltd,O
210,(,O
210,Subsidiary,O
210,of,O
210,Phillips,O
210,Securities,O
210,),O
210,Position,O
210,held,O
210,:,O
210,Trader,O
210,Duration,O
210,:,O
210,July,O
210,2017,O
210,till,O
210,now,O
210,Understand,O
210,fundamentals,O
210,of,O
210,company,O
210,traded,O
210,;,O
210,working,O
210,with,O
210,Equity,O
210,Research,O
210,Team,O
210,and,O
210,other,O
210,traders,O
210,to,O
210,identify,O
210,equity,O
210,prospects,O
210,.,O
210,Primary,O
210,focus,O
210,in,O
210,Real,O
210,Estate,O
210,Investment,O
210,Trusts,O
210,.,O
210,Assess,O
210,impact,O
210,of,O
210,company,O
210,news,O
210,announced,O
210,on,O
210,SGX,O
210,.,O
210,Review,O
210,and,O
210,monitor,O
210,global,O
210,markets,O
210,staying,O
210,up,O
210,-,O
210,to,O
210,-,O
210,date,O
210,with,O
210,latest,O
210,news,O
210,.,O
210,Analyse,O
210,technical,O
210,tools,O
210,:,O
210,trends,O
210,volumes,O
210,correlations,O
210,.,O
210,Conduct,O
210,trades,O
210,with,O
210,accuracy,O
210,within,O
210,designated,O
210,risk,O
210,parameters,O
210,accordingly,O
210,to,O
210,strategies,O
210,in,O
210,the,O
210,changing,O
210,market,O
210,structure,O
210,and,O
210,challenges,O
210,;,O
210,evaluate,O
210,for,O
210,additional,O
210,opportunities,O
210,in,O
210,Rights,O
210,and,O
210,Dividend,O
210,payouts,O
210,etc,O
210,.,O
210,Manage,O
210,own,O
210,book,O
210,ability,O
210,to,O
210,work,O
210,independently,O
210,.,O
210,Knowledge,O
210,on,O
210,use,O
210,of,O
210,Bloomberg,O
210,terminal,O
210,.,O
210,Passed,O
210,assessment,O
210,on,O
210,CMFAS,O
210,Module,O
210,1A.,O
210,Company,O
210,:,O
210,Yardi,O
210,Real,O
210,Estate,O
210,Systems,O
210,(,O
210,Singapore,O
210,),O
210,Pte,O
210,Ltd,O
210,Position,O
210,held,O
210,:,O
210,Technical,O
210,Account,O
210,Manager,O
210,Duration,O
210,:,O
210,July,O
210,2016,O
210,till,O
210,June,O
210,2017,O
210,Being,O
210,well,O
210,-,O
210,versed,O
210,in,O
210,system,O
210,and,O
210,advise,O
210,client,O
210,on,O
210,Accounting,O
210,issues,O
210,.,O
210,Knowledge,O
210,of,O
210,Yardi,O
210,Real,O
210,Estate,O
210,and,O
210,Accounting,O
210,system,O
210,setup,O
210,.,O
210,Draft,O
210,Standard,O
210,Operating,O
210,Procedures,O
210,to,O
210,users,O
210,on,O
210,each,O
210,tailored,O
210,function,O
210,.,O
210,Hold,O
210,discussions,O
210,with,O
210,clients,O
210,and,O
210,research,O
210,into,O
210,issues,O
210,with,O
210,to,O
210,users,O
210,or,O
210,in,O
210,-,O
210,house,O
210,teams,O
210,.,O
210,Ie,O
210,Programming,O
210,Report,O
210,Template,O
210,designs,O
210,Accounting,O
210,and,O
210,Tax,O
210,treatments,O
210,.,O
210,Coordinate,O
210,and,O
210,manage,O
210,projects,O
210,with,O
210,Technical,O
210,Experts,O
210,and,O
210,Consultants,O
210,in,O
210,Asia,O
210,Pacific,O
210,region,O
210,.,O
210,Assist,O
210,clients,O
210,with,O
210,Accounting,O
210,month,O
210,-,O
210,end,O
210,closure,O
210,.,O
210,Independent,O
210,and,O
210,self,O
210,-,O
210,learning,O
210,environment,O
210,.,O
210,Participate,O
210,in,O
210,Project,O
210,Implementation,O
210,Systems,O
210,Upgrade,O
210,&,O
210,User,O
210,Acceptance,O
210,Testing,O
210,(,O
210,UAT,O
210,),O
210,.,O
210,Assist,O
210,in,O
210,checking,O
210,clients,O
210,lease,O
210,data,O
210,finance,O
210,data,O
210,and,O
210,tenancy,O
210,agreement,O
210,provided,O
210,by,O
210,client,O
210,.,O
210,Review,O
210,clients,O
210,lease,O
210,options,O
210,and,O
210,clauses,O
210,rent,O
210,treatments,O
210,and,O
210,definitions,O
210,.,O
210,Record,O
210,minutes,O
210,for,O
210,the,O
210,client,O
210,engagement,O
210,sessions,O
210,and,O
210,status,O
210,update,O
210,meetings,O
210,.,O
210,UAT,O
210,Testing,O
210,:,O
210,Setup,O
210,of,O
210,Bank,O
210,Accounts,O
210,GL,O
210,Accounts,O
210,Charge,O
210,Codes,O
210,Country,O
210,info,O
210,Currency,O
210,Tax,O
210,Properties,O
210,Buildings,O
210,Floor,O
210,Unit,O
210,Area,O
210,.,O
210,Setup,O
210,of,O
210,Administrative,O
210,rights,O
210,Review,O
210,user,O
210,types,O
210,menu,O
210,access,O
210,and,O
210,permission,O
210,rights,O
210,.,O
210,Check,O
210,to,O
210,ensure,O
210,functions,O
210,are,O
210,fully,O
210,working,O
210,.,O
210,Assist,O
210,in,O
210,Yardi,O
210,Conferences,O
210,Training,O
210,Seminars,O
210,and,O
210,logistical,O
210,supports,O
210,.,O
210,Company,O
210,:,O
210,Singapura,O
210,Finance,O
210,Limited,O
210,Position,O
210,held,O
210,:,O
210,Senior,O
210,Officer,O
210,Finance,O
210,Risk,O
210,.,O
210,Duration,O
210,:,O
210,March,O
210,2015,O
210,to,O
210,August,O
210,2015,O
210,Reason,O
210,for,O
210,leaving,O
210,:,O
210,Dad,O
210,was,O
210,diagnosed,O
210,with,O
210,last,O
210,stage,O
210,cancer,O
210,.,O
210,Assessing,O
210,Business,O
210,Risk,O
210,in,O
210,SFL,O
210,.,O
210,Daily,O
210,report,O
210,of,O
210,Investment,O
210,Movements,O
210,and,O
210,Weekly,O
210,Report,O
210,of,O
210,Bonds,O
210,Basis,O
210,Risk,O
